Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","1988","1988","t","3504455","A","Official figure",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","1989","1989","t","3426602","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","1990","1990","t","2738602.52","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","1991","1991","t","2962142.7","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","1992","1992","t","2998586.21","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","1993","1993","t","3449444.55","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","1994","1994","t","3355069.65","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","1995","1995","t","3629658.23","A","Official figure",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","1996","1996","t","3610739.73","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","1997","1997","t","3763036.33","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","1998","1998","t","3456044.06","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","1999","1999","t","3332437.36","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2000","2000","t","3793615.55","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2001","2001","t","3418582.25","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2002","2002","t","3188582.93","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2003","2003","t","2986875.95","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2004","2004","t","3120781.77","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2005","2005","t","2026970.69","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2006","2006","t","2277592.5","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2007","2007","t","2509271.27","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2008","2008","t","2570098.52","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2009","2009","t","2308595.97","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2010","2010","t","2225307.68","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2011","2011","t","2173645.7","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2012","2012","t","2209945.94","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2013","2013","t","2046545.57","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2014","2014","t","1887556.76","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2015","2015","t","1799312.57","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2016","2016","t","1678010.05","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2017","2017","t","1578680.77","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2018","2018","t","1422690.72","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2019","2019","t","1526855.76","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2020","2020","t","1468358.44","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2021","2021","t","1288861.41","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","1239585.19","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01321","Pomelos and grapefruits","2023","2023","t","1214602.56","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1961","1961","t","808260","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1962","1962","t","801775","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1963","1963","t","752655","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1964","1964","t","823407","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1965","1965","t","811763","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1966","1966","t","1076660","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1967","1967","t","1103578","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1968","1968","t","1088502","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1969","1969","t","1225129","E","Estimated value",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1970","1970","t","1323206","A","Official figure",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1971","1971","t","1402424","A","Official figure",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1972","1972","t","1427303","A","Official figure",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1973","1973","t","1437099","A","Official figure",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1974","1974","t","1484662","A","Official figure",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1975","1975","t","1626810","A","Official figure",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1976","1976","t","1609373","A","Official figure",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1977","1977","t","1507934","A","Official figure",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1978","1978","t","1596122","A","Official figure",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1979","1979","t","1603703","A","Official figure",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1980","1980","t","1938678","A","Official figure",""
"QCL","Crops and livestock products","019","Americas","5510","Production","01324","Tangerines, mandarins, clementines","1981","1981","t","1843235","A","Official figure",""
